symbol,exchange,date,adjusted close,option symbol,expiration,strike,call/put,style,ask,bid,mean price,iv,volume,open interest,stock price for iv,*,delta,vega,gamma,theta,rho
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00500000,12/20/2024,500,P,A,111,106,108.5,0.172172,1,43,391.45,*,-0.967734,0.455475,0.004926,-0.000913,-0.012886
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00505000,12/20/2024,505,C,A,12.5,9.44,10.97,0.171812,13,153,391.45,,0.225665,1.610569,0.003181,-0.024992,1.487979
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00505000,12/20/2024,505,P,A,116,111,113.5,0.171812,0,1,391.45,*,-0.983486,0.198292,0.003333,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00510000,12/20/2024,510,C,A,9,6.5,7.75,0.155273,2,2818,391.45,,0.184239,1.429738,0.003124,-0.020264,1.238025
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00510000,12/20/2024,510,P,A,121,116,118.5,0.155273,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00515000,12/20/2024,515,C,A,11,7.77,9.385,0.170848,0,2246,391.45,,0.200348,1.504024,0.002987,-0.023033,1.327865
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00515000,12/20/2024,515,P,A,126,121,123.5,0.170848,0,1,391.45,*,-1,0,0.001011,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00520000,12/20/2024,520,C,A,10,5,7.5,0.166723,0,5704,391.45,*,0.182073,1.419351,0.002889,-0.021198,1.214159
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00520000,12/20/2024,520,P,A,131,126,128.5,0.166723,0,5,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00525000,12/20/2024,525,C,A,9,5,7,0.162597,1,626,391.45,,0.164158,1.329608,0.002775,-0.019354,1.101265
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00525000,12/20/2024,525,P,A,136,131,133.5,0.162597,0,43,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00530000,12/20/2024,530,C,A,8.5,6,7.25,0.168551,0,994,391.45,,0.164506,1.331418,0.00268,-0.019921,1.099077
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00530000,12/20/2024,530,P,A,141,136,138.5,0.168551,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00535000,12/20/2024,535,C,A,8,3,5.5,0.167481,0,350,391.45,*,0.152996,1.27013,0.002573,-0.01883,1.025075
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00535000,12/20/2024,535,P,A,146,141,143.5,0.167481,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00540000,12/20/2024,540,C,A,7.5,3.05,5.275,0.16641,0,1125,391.45,*,0.141978,1.208579,0.002464,-0.017754,0.953876
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00540000,12/20/2024,540,P,A,151,146,148.5,0.16641,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00545000,12/20/2024,545,C,A,7,2,4.5,0.165339,0,272,391.45,*,0.131455,1.147029,0.002354,-0.016697,0.88555
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00545000,12/20/2024,545,P,A,156,151,153.5,0.165339,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00550000,12/20/2024,550,C,A,6.5,3.28,4.89,0.164269,0,909,391.45,,0.121428,1.085739,0.002243,-0.015662,0.82015
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00550000,12/20/2024,550,P,A,161,156,158.5,0.164269,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00555000,12/20/2024,555,C,A,5.72,1.5,3.61,0.163575,2,229,391.45,*,0.112521,1.029002,0.002135,-0.01474,0.761653
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00555000,12/20/2024,555,P,A,166,161,163.5,0.163575,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00560000,12/20/2024,560,C,A,6,1,3.5,0.162881,0,258,391.45,*,0.104082,0.973161,0.002027,-0.013844,0.70604
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00560000,12/20/2024,560,P,A,171,166,168.5,0.162881,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00565000,12/20/2024,565,C,A,6,1,3.5,0.162188,0,82,391.45,*,0.096105,0.918385,0.001921,-0.012976,0.653281
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00565000,12/20/2024,565,P,A,176,171,173.5,0.162188,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00570000,12/20/2024,570,C,A,5.5,0.5,3,0.161494,3,363,391.45,*,0.088578,0.864831,0.001817,-0.012136,0.603336
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00570000,12/20/2024,570,P,A,181,176,178.5,0.161494,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00575000,12/20/2024,575,C,A,5.5,0.5,3,0.160801,0,935,391.45,*,0.08149,0.812639,0.001715,-0.011327,0.556155
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00575000,12/20/2024,575,P,A,186,181,183.5,0.160801,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00580000,12/20/2024,580,C,A,5,0,0,0.160107,0,32,391.45,*,0.07483,0.761934,0.001615,-0.01055,0.511683
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00580000,12/20/2024,580,P,A,191,186,188.5,0.160107,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00585000,12/20/2024,585,C,A,5,0,0,0.159413,0,427,391.45,*,0.068584,0.712824,0.001517,-0.009804,0.469852
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00585000,12/20/2024,585,P,A,196,191,193.5,0.159413,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00590000,12/20/2024,590,C,A,4.9,1.3,3.1,0.15872,2,221,391.45,*,0.062739,0.665404,0.001423,-0.009092,0.430593
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00590000,12/20/2024,590,P,A,201,196,198.5,0.15872,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00595000,12/20/2024,595,C,A,5,0,0,0.158026,0,250,391.45,*,0.057279,0.619752,0.001331,-0.008413,0.393827
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00595000,12/20/2024,595,P,A,206,201,203.5,0.158026,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00600000,12/20/2024,600,C,A,1.98,1.5,1.74,0.157332,39,11223,391.45,,0.052192,0.575932,0.001242,-0.007767,0.359471
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00600000,12/20/2024,600,P,A,211,206,208.5,0.157332,0,1,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00605000,12/20/2024,605,C,A,1.87,1.55,1.71,0.159491,0,347,391.45,,0.050852,0.564178,0.0012,-0.007687,0.349963
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00605000,12/20/2024,605,P,A,216,211,213.5,0.159491,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00610000,12/20/2024,610,C,A,5,0,0,0.159491,7,153,391.45,*,0.0471,0.530752,0.001129,-0.007215,0.324491
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00610000,12/20/2024,610,P,A,221,216,218.5,0.159491,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00615000,12/20/2024,615,C,A,5,0,0,0.159491,8,23,391.45,*,0.043601,0.498872,0.001061,-0.006767,0.300698
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00615000,12/20/2024,615,P,A,226,221,223.5,0.159491,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00620000,12/20/2024,620,C,A,2.7,1.05,1.875,0.159491,0,83,391.45,*,0.04034,0.468512,0.000997,-0.006341,0.278491
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00620000,12/20/2024,620,P,A,231,226,228.5,0.159491,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00625000,12/20/2024,625,C,A,5,1.05,3.025,0.159491,0,112,391.45,*,0.037303,0.439639,0.000935,-0.005938,0.257781
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00625000,12/20/2024,625,P,A,236,231,233.5,0.159491,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00630000,12/20/2024,630,C,A,5,0.03,2.515,0.159491,0,78,391.45,*,0.034478,0.412217,0.000877,-0.005556,0.238483
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00630000,12/20/2024,630,P,A,241,236,238.5,0.159491,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00635000,12/20/2024,635,C,A,4.15,0,0,0.159491,0,18,391.45,*,0.03185,0.386207,0.000822,-0.005196,0.220514
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00635000,12/20/2024,635,P,A,246,241,243.5,0.159491,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00640000,12/20/2024,640,C,A,2.45,0.55,1.5,0.159491,2,74,391.45,*,0.029409,0.361566,0.000769,-0.004855,0.203796
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00640000,12/20/2024,640,P,A,251,246,248.5,0.159491,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00645000,12/20/2024,645,C,A,5,0.01,2.505,0.159491,0,40,391.45,*,0.027141,0.33825,0.00072,-0.004533,0.188252
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00645000,12/20/2024,645,P,A,256,251,253.5,0.159491,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00650000,12/20/2024,650,C,A,2.2,0.04,1.12,0.159491,6,322,391.45,*,0.025038,0.316214,0.000673,-0.00423,0.17381
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00650000,12/20/2024,650,P,A,261,256,258.5,0.159491,0,1,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00655000,12/20/2024,655,C,A,5,0,0,0.159491,0,38,391.45,*,0.023087,0.29541,0.000628,-0.003945,0.160401
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00655000,12/20/2024,655,P,A,266,261,263.5,0.159491,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00660000,12/20/2024,660,C,A,2.7,0.04,1.37,0.159491,0,312,391.45,*,0.021278,0.27579,0.000587,-0.003677,0.14796
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00660000,12/20/2024,660,P,A,271,266,268.5,0.159491,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00665000,12/20/2024,665,C,A,2.47,0,0,0.159491,0,103,391.45,*,0.019604,0.257305,0.000547,-0.003425,0.136423
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00665000,12/20/2024,665,P,A,276,271,273.5,0.159491,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00670000,12/20/2024,670,C,A,5,0.06,2.53,0.159491,0,170,391.45,*,0.018053,0.239908,0.00051,-0.003188,0.125732
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00670000,12/20/2024,670,P,A,281,276,278.5,0.159491,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00675000,12/20/2024,675,C,A,5,0.01,2.505,0.159491,0,566,391.45,*,0.016619,0.223551,0.000476,-0.002966,0.11583
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00675000,12/20/2024,675,P,A,286,281,283.5,0.159491,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00680000,12/20/2024,680,C,A,4.99,0.35,2.67,0.159491,3,161,391.45,*,0.015292,0.208184,0.000443,-0.002758,0.106666
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00680000,12/20/2024,680,P,A,291,286,288.5,0.159491,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00685000,12/20/2024,685,C,A,4.97,0.26,2.615,0.159491,0,74,391.45,*,0.014067,0.193761,0.000412,-0.002563,0.098187
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00685000,12/20/2024,685,P,A,296,291,293.5,0.159491,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00690000,12/20/2024,690,C,A,5,0.04,2.52,0.159491,155,1576,391.45,*,0.012934,0.180236,0.000383,-0.00238,0.090348
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00690000,12/20/2024,690,P,A,301,296,298.5,0.159491,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00695000,12/20/2024,695,C,A,1,0.5,0.75,0.159491,1,92,391.45,*,0.011889,0.167563,0.000356,-0.00221,0.083104
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00695000,12/20/2024,695,P,A,306,301,303.5,0.159491,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00700000,12/20/2024,700,C,A,0.94,0.23,0.585,0.159491,85,2885,391.45,*,0.010925,0.155699,0.000331,-0.002051,0.076414
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00700000,12/20/2024,700,P,A,311,306,308.5,0.159491,510,110,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00705000,12/20/2024,705,C,A,0.82,0,0,0.159491,0,82,391.45,*,0.010035,0.1446,0.000308,-0.001902,0.070237
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00705000,12/20/2024,705,P,A,316,311,313.5,0.159491,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00710000,12/20/2024,710,C,A,5,0,0,0.159491,0,184,391.45,*,0.009215,0.134225,0.000286,-0.001763,0.064538
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00710000,12/20/2024,710,P,A,321,316,318.5,0.159491,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00715000,12/20/2024,715,C,A,0.87,0.15,0.51,0.159491,2,501,391.45,*,0.008459,0.124533,0.000265,-0.001634,0.059282
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00715000,12/20/2024,715,P,A,326,321,323.5,0.159491,0,0,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   241220C00720000,12/20/2024,720,C,A,0.72,0.35,0.535,0.159491,103,4229,391.45,*,0.007763,0.115487,0.000246,-0.001513,0.054436
SPY,NYSEArca,01/18/2023,391.49,SPY   241220P00720000,12/20/2024,720,P,A,331,326,328.5,0.159491,0,2,391.45,*,-1,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00180000,01/17/2025,180,C,A,221,216,218.5,0.388977,0,54,391.45,,0.935606,0.435755,0.000366,-0.013938,2.954863
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00180000,01/17/2025,180,P,A,4,0.45,2.225,0.388977,0,65,391.45,*,-0.036678,0.463095,0.000377,-0.010454,-0.320156
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00185000,01/17/2025,185,C,A,216.5,211.5,214,0.379977,0,15,391.45,,0.933876,0.452761,0.000389,-0.014572,3.031312
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00185000,01/17/2025,185,P,A,3.5,0.5,2,0.379977,0,217,391.45,*,-0.038462,0.487856,0.000401,-0.010582,-0.332999
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00190000,01/17/2025,190,C,A,212,207,209.5,0.371144,0,9,391.45,,0.932086,0.470127,0.000413,-0.015199,3.107304
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00190000,01/17/2025,190,P,A,3.9,2.9,3.4,0.355177,0,12,391.45,,-0.035821,0.432016,0.000404,-0.009282,-0.304762
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00195000,01/17/2025,195,C,A,207.5,202.5,205,0.36247,0,9,391.45,,0.930236,0.487866,0.000439,-0.015817,3.182818
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00195000,01/17/2025,195,P,A,4,2.02,3.01,0.335684,0,9,391.45,,-0.034206,0.428517,0.000412,-0.008409,-0.2863
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00200000,01/17/2025,200,C,A,203.5,198.5,201,0.363563,3,106,391.45,,0.92536,0.533601,0.000479,-0.017305,3.224646
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00200000,01/17/2025,200,P,A,4.1,3.3,3.7,0.341194,0,146,391.45,,-0.040186,0.503703,0.000463,-0.009732,-0.337412
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00205000,01/17/2025,205,C,A,199,194,196.5,0.354848,0,21,391.45,,0.92333,0.552237,0.000508,-0.017891,3.298749
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00205000,01/17/2025,205,P,A,4.2,1,2.6,0.354848,0,5,391.45,*,-0.049488,0.590032,0.000527,-0.011929,-0.420842
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00210000,01/17/2025,210,C,A,194.5,189.5,192,0.34628,0,19,391.45,,0.921228,0.571283,0.000538,-0.018468,3.372297
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00210000,01/17/2025,210,P,A,4.1,1.92,3.01,0.34628,6,865,391.45,*,-0.051739,0.598401,0.000559,-0.012005,-0.437382
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00215000,01/17/2025,215,C,A,190.5,185.5,188,0.346135,0,7,391.45,,0.916124,0.616574,0.000581,-0.019842,3.412335
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00215000,01/17/2025,215,P,A,7,2,4.5,0.346135,0,11,391.45,*,-0.057007,0.638893,0.000605,-0.012917,-0.482353
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00220000,01/17/2025,220,C,A,186,181,183.5,0.337574,0,3,391.45,,0.913819,0.636595,0.000615,-0.020388,3.48429
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00220000,01/17/2025,220,P,A,7,2,4.5,0.337574,0,265,391.45,*,-0.059375,0.682201,0.000641,-0.012961,-0.497711
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00225000,01/17/2025,225,C,A,181.5,176.5,179,0.329149,0,3,391.45,,0.911431,0.65707,0.000651,-0.020923,3.555593
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00225000,01/17/2025,225,P,A,7.46,2.5,4.98,0.329149,1,7,391.45,*,-0.061927,0.702102,0.00068,-0.012997,-0.515087
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00230000,01/17/2025,230,C,A,177.5,172.5,175,0.328094,1,39,391.45,,0.90604,0.702325,0.000698,-0.02219,3.593386
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00230000,01/17/2025,230,P,A,5.92,4.12,5.02,0.305799,0,49,391.45,,-0.058188,0.649264,0.000697,-0.01142,-0.475508
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00235000,01/17/2025,235,C,A,173,168,170.5,0.319698,0,36,391.45,,0.903419,0.723857,0.000739,-0.022693,3.662871
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00235000,01/17/2025,235,P,A,8.5,3.5,6,0.319698,0,5,391.45,*,-0.070375,0.757606,0.000774,-0.01381,-0.58144
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00240000,01/17/2025,240,C,A,169,164,166.5,0.318024,0,4,391.45,,0.897836,0.768781,0.000789,-0.02388,3.699157
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00240000,01/17/2025,240,P,A,7.17,5.27,6.22,0.304234,0,29,391.45,,-0.070004,0.746019,0.00081,-0.013007,-0.570383
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00245000,01/17/2025,245,C,A,165,160,162.5,0.315903,0,1,391.45,,0.892187,0.812962,0.00084,-0.025015,3.734934
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00245000,01/17/2025,245,P,A,9,4,6.5,0.315903,0,44,391.45,*,-0.08225,0.834817,0.000883,-0.015217,-0.676776
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00250000,01/17/2025,250,C,A,160.5,155.5,158,0.307488,0,81,391.45,,0.88915,0.836218,0.000887,-0.025458,3.801153
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00250000,01/17/2025,250,P,A,7.9,6.35,7.125,0.296786,3,73,391.45,,-0.080305,0.834683,0.000924,-0.013941,-0.648942
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00255000,01/17/2025,255,C,A,156.5,151.5,154,0.304932,0,6,391.45,,0.883252,0.880412,0.000942,-0.026518,3.834983
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00255000,01/17/2025,255,P,A,10,5,7.5,0.304932,0,14,391.45,*,-0.091632,0.940767,0.000995,-0.015778,-0.742999
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00260000,01/17/2025,260,C,A,152.5,147.5,150,0.302045,0,50,391.45,,0.877254,0.92412,0.000998,-0.027528,3.868025
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00260000,01/17/2025,260,P,A,10.5,6,8.25,0.291178,2,309,391.45,,-0.092446,0.946907,0.00105,-0.01506,-0.739662
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00265000,01/17/2025,265,C,A,148.5,143.5,146,0.298867,0,1,391.45,,0.871142,0.967434,0.001056,-0.02849,3.900169
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00265000,01/17/2025,265,P,A,9,6.1,7.55,0.274226,0,19,391.45,,-0.091206,0.939205,0.001104,-0.013929,-0.718039
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00270000,01/17/2025,270,C,A,144.5,139.5,142,0.295427,0,44,391.45,,0.864901,1.010434,0.001116,-0.029405,3.931313
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00270000,01/17/2025,270,P,A,9.7,8.16,8.93,0.279509,4,43,391.45,,-0.102636,0.97949,0.001183,-0.015402,-0.812105
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00275000,01/17/2025,275,C,A,140.5,135.5,138,0.291751,0,13,391.45,,0.85852,1.053183,0.001178,-0.030274,3.961352
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00275000,01/17/2025,275,P,A,10.3,8.4,9.35,0.274621,0,123,391.45,,-0.108499,1.064665,0.001256,-0.01567,-0.851001
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00280000,01/17/2025,280,C,A,136.5,131.5,134,0.287861,0,114,391.45,,0.851984,1.095738,0.001242,-0.031097,3.990183
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00280000,01/17/2025,280,P,A,10.8,7.5,9.15,0.263468,0,310,391.45,,-0.110987,1.080803,0.001332,-0.015148,-0.859762
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00285000,01/17/2025,285,C,A,132.5,127.5,130,0.283774,0,7,391.45,,0.84528,1.138146,0.001309,-0.031874,4.017698
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00285000,01/17/2025,285,P,A,14,9,11.5,0.275688,0,17,391.45,,-0.127732,1.166426,0.001408,-0.017455,-0.999452
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00290000,01/17/2025,290,C,A,128.5,123.5,126,0.279506,0,7,391.45,,0.838394,1.180448,0.001378,-0.032605,4.043786
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00290000,01/17/2025,290,P,A,14.5,9.5,12,0.270497,0,193,391.45,,-0.1346,1.215397,0.001491,-0.017623,-1.044637
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00295000,01/17/2025,295,C,A,125,120,122.5,0.279138,0,12,391.45,,0.829147,1.235323,0.001444,-0.033754,4.04139
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00295000,01/17/2025,295,P,A,12.99,9.5,11.245,0.254856,0,12,391.45,,-0.135336,1.220527,0.001591,-0.016481,-1.032253
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00300000,01/17/2025,300,C,A,121,116,118.5,0.27441,0,252,391.45,,0.821898,1.276848,0.001518,-0.034378,4.064642
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00300000,01/17/2025,300,P,A,13.72,12.05,12.885,0.25893,6,297,391.45,,-0.14859,1.271393,0.001672,-0.017748,-1.134462
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00305000,01/17/2025,305,C,A,117.5,112.5,115,0.273319,0,23,391.45,,0.812426,1.329217,0.001587,-0.035386,4.060487
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00305000,01/17/2025,305,P,A,14.9,11.5,13.2,0.252127,0,31,391.45,,-0.155441,1.34597,0.001774,-0.017654,-1.172336
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00310000,01/17/2025,310,C,A,113.5,108.5,111,0.268203,0,12,391.45,,0.804745,1.370161,0.001667,-0.035903,4.080351
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00310000,01/17/2025,310,P,A,15.8,12.5,14.15,0.249698,0,179,391.45,,-0.165581,1.369167,0.001869,-0.018047,-1.244148
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00315000,01/17/2025,315,C,A,110,105,107.5,0.266497,0,12,391.45,,0.794963,1.420399,0.001739,-0.036774,4.073767
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00315000,01/17/2025,315,P,A,19,14,16.5,0.257173,0,66,391.45,,-0.181805,1.476279,0.001933,-0.019683,-1.365809
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00320000,01/17/2025,320,C,A,106.5,101.5,104,0.264455,0,28,391.45,,0.785047,1.469218,0.001813,-0.037569,4.066135
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00320000,01/17/2025,320,P,A,20,15,17.5,0.254101,0,197,391.45,,-0.19233,1.499559,0.00203,-0.019936,-1.437026
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00325000,01/17/2025,325,C,A,102.5,97.5,100,0.258798,0,32,391.45,,0.776594,1.509213,0.001903,-0.037918,4.079952
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00325000,01/17/2025,325,P,A,21,16,18.5,0.251022,30,150,391.45,,-0.20319,1.531479,0.002131,-0.02019,-1.504381
SPY,NYSEArca,01/18/2023,391.49,SPY   250117C00330000,01/17/2025,330,C,A,99,94,96.5,0.256257,0,24,391.45,,0.766233,1.556258,0.001982,-0.038578,4.068836
SPY,NYSEArca,01/18/2023,391.49,SPY   250117P00330000,01/17/2025,330,P,A,22,17,19.5,0.247561,0,410,391.45,,-0.214354,1.612062,0.002238,-0.020349,-1.571245
